person_name,screen_name,tweet,time_hour_of_day,hash_tags,media_info,freq,media_tweet_freq,total_tweet_by_user,percentage,hash_count,clean_tweet,sentiment,sentiment_score,compound_sentiment
jimmy fallon,jimmyfallon,@ElvisDuranShow thank you guys as always for being so welcoming. Elvis - remember - no smoke machines at the wedding. Hope to see you soon.,12,[],No picture / link,36,82,200,18.0,0,@ElvisDuranShow thank you guys as always for being so welcoming. Elvis - remember - no smoke machines at the wedding. Hope to see you soon.,Positive,"{'neg': 0.073, 'neu': 0.626, 'pos': 0.301, 'compound': 0.787}",0.787
jimmy fallon,jimmyfallon,Pour It Out w/ @KendallJenner https://t.co/gPLMqDw7mO  #FallonTonight,12,"[{'indices': [55, 69], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,Pour It Out w/ @KendallJenner https://t.co/gPLMqDw7mO  #FallonTonight,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @FallonTonight: Jimmy tries to teach Orlando Bloom how to properly craft a #MeAlsoMe tweet. More with Orlando Bloom on #FallonTonight ht…,12,"[{'indices': [78, 87], 'text': 'MeAlsoMe'}, {'indices': [122, 136], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,2,RT @FallonTonight: Jimmy tries to teach Orlando Bloom how to properly craft a #MeAlsoMe tweet. More with Orlando Bloom on #FallonTonight ht…,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: Orlando Bloom, @ConstanceWu, Jack White &amp; @brendanbensongs. Plus, a performance from The Raconteurs! #FallonTonight",12,"[{'indices': [114, 128], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,1,"Tonight: Orlando Bloom, @ConstanceWu, Jack White &amp; @brendanbensongs. Plus, a performance from The Raconteurs! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Welcome back, @hodakotb!  UberPooling to NBC wasn’t the same without you. #TodayShow",12,"[{'indices': [74, 84], 'text': 'TodayShow'}]",No picture / link,36,82,200,18.0,1,"Welcome back, @hodakotb!  UberPooling to NBC wasn’t the same without you. #TodayShow",Positive,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5093}",0.5093
jimmy fallon,jimmyfallon,@PRINCEA41820066 @Caradelevingne @PrimeVideo @NBCNightlyNews @LesterHoltNBC @AlecBenjamin I KNOW!! I’m so happy. See you tonight.,12,[],No picture / link,36,82,200,18.0,0,@PRINCEA41820066 @Caradelevingne @PrimeVideo @NBCNightlyNews @LesterHoltNBC @AlecBenjamin I KNOW!! I’m so happy. See you tonight.,Positive,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.745}",0.745
jimmy fallon,jimmyfallon,Happy first day of school if today is your day. We have a fun Tonight Show tonight from IT Chapter 2 Bill Hader is… https://t.co/Ca61TIifGY,12,[],Has pictures / links ,36,118,200,18.0,0,Happy first day of school if today is your day. We have a fun Tonight Show tonight from IT Chapter 2 Bill Hader is… https://t.co/Ca61TIifGY,Positive,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906
jimmy fallon,jimmyfallon,Wheel of Musical Impressions w/ @alessiacara https://t.co/buq65KfYe3 #FallonTonight,12,"[{'indices': [69, 83], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,Wheel of Musical Impressions w/ @alessiacara https://t.co/buq65KfYe3 #FallonTonight,Positive,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}",0.2263
jimmy fallon,jimmyfallon,"Tonight on the show: @icecube, Kieran Culkin and Wheel of Musical Impressions with @alessiacara! Plus, music from… https://t.co/Xw9w6kOAm9",12,[],Has pictures / links ,36,118,200,18.0,0,"Tonight on the show: @icecube, Kieran Culkin and Wheel of Musical Impressions with @alessiacara! Plus, music from… https://t.co/Xw9w6kOAm9",Positive,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2942}",0.2942
jimmy fallon,jimmyfallon,Jonathan Groff sings a voice memo as @DisneyFrozen’s Kristoff https://t.co/BC35Y3HbLd #FallonTonight,12,"[{'indices': [86, 100], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,Jonathan Groff sings a voice memo as @DisneyFrozen’s Kristoff https://t.co/BC35Y3HbLd #FallonTonight,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: @henrygolding, Jonathan Groff and music from @RickRoss ft. @THEREALSWIZZZ! #FallonTonight",12,"[{'indices': [84, 98], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,1,"Tonight: @henrygolding, Jonathan Groff and music from @RickRoss ft. @THEREALSWIZZZ! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Fun show tonight with @common, @KateUpton, and music from @common ft. @THEREALSWIZZZ! #FallonTonight",12,"[{'indices': [86, 100], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,1,"Fun show tonight with @common, @KateUpton, and music from @common ft. @THEREALSWIZZZ! #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5562}",0.5562
jimmy fallon,jimmyfallon,"Tonight on the show: Dakota Johnson, @PostMalone, @realjonlovitz and a performance from @TTChilders! #FallonTonight",12,"[{'indices': [101, 115], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,1,"Tonight on the show: Dakota Johnson, @PostMalone, @realjonlovitz and a performance from @TTChilders! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Storytime: @hasanminhaj and I trade embarrassing stories about our parents https://t.co/wtWZ9nvMj1 #FallonTonight,12,"[{'indices': [99, 113], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,Storytime: @hasanminhaj and I trade embarrassing stories about our parents https://t.co/wtWZ9nvMj1 #FallonTonight,Negative,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}",-0.3818
jimmy fallon,jimmyfallon,"Tonight: @hasanminhaj, @VanessaKirby and a performance from @samfendermusic #FallonTonight",12,"[{'indices': [76, 90], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,1,"Tonight: @hasanminhaj, @VanessaKirby and a performance from @samfendermusic #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,".@QueerEye's Fab Five and I ride ""The BEAST"" https://t.co/fTAVdAv1D6 #FallonTonight",12,"[{'indices': [69, 83], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,".@QueerEye's Fab Five and I ride ""The BEAST"" https://t.co/fTAVdAv1D6 #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.4588}",0.4588
jimmy fallon,jimmyfallon,We test how well @QueerEye's Fab Five know each other https://t.co/T2dUbAxT2s #FallonTonight,12,"[{'indices': [78, 92], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,We test how well @QueerEye's Fab Five know each other https://t.co/T2dUbAxT2s #FallonTonight,Positive,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.6249}",0.6249
jimmy fallon,jimmyfallon,RT @FallonTonight: 16-yr-old #FortniteWorldCup Solo Champion @bugha walks us through his gaming routine. More with @bugha on #FallonTonight…,12,"[{'indices': [29, 46], 'text': 'FortniteWorldCup'}, {'indices': [125, 139], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,2,RT @FallonTonight: 16-yr-old #FortniteWorldCup Solo Champion @bugha walks us through his gaming routine. More with @bugha on #FallonTonight…,Positive,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.5994}",0.5994
jimmy fallon,jimmyfallon,"RT @FallonTonight: If you were wondering what happened to the Timothée Chalamet puppet, he’s Jimmy’s latest guest! https://t.co/QM1OvN948k…",12,[],Has pictures / links ,36,118,200,18.0,0,"RT @FallonTonight: If you were wondering what happened to the Timothée Chalamet puppet, he’s Jimmy’s latest guest! https://t.co/QM1OvN948k…",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: @DavidSpade, @foxoutdoors &amp; music from @redhearsemusic! #FallonTonight",12,"[{'indices': [69, 83], 'text': 'FallonTonight'}]",No picture / link,36,82,200,18.0,1,"Tonight: @DavidSpade, @foxoutdoors &amp; music from @redhearsemusic! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Everything is MAMA. @BTS_twt #MAMAvote https://t.co/J2nhn0Elaq,13,"[{'indices': [29, 38], 'text': 'MAMAvote'}]",Has pictures / links ,33,118,200,16.5,1,Everything is MAMA. @BTS_twt #MAMAvote https://t.co/J2nhn0Elaq,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,I guess it airs at 1:15. See ya then!!,13,[],No picture / link,33,82,200,16.5,0,I guess it airs at 1:15. See ya then!!,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"On my way to @StrahanSaraKeke. I’m on around 10:15. Yo,
@michaelstrahan @sarahaines
@KekePalmer - are we gonna play a game? #ThisIsBaby",13,"[{'indices': [124, 135], 'text': 'ThisIsBaby'}]",No picture / link,33,82,200,16.5,1,"On my way to @StrahanSaraKeke. I’m on around 10:15. Yo,
@michaelstrahan @sarahaines
@KekePalmer - are we gonna play a game? #ThisIsBaby",Positive,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}",0.34
jimmy fallon,jimmyfallon,RT @billboard: Freestyle Love Supreme Rap completely improvised a rap song on @FallonTonight https://t.co/tcXyICXvjP,13,[],Has pictures / links ,33,118,200,16.5,0,RT @billboard: Freestyle Love Supreme Rap completely improvised a rap song on @FallonTonight https://t.co/tcXyICXvjP,Positive,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.8591}",0.8591
jimmy fallon,jimmyfallon,Hot Girl Fall with @theestallion https://t.co/LokJrtE9Eu #FallonLIVE,13,"[{'indices': [57, 68], 'text': 'FallonLIVE'}]",Has pictures / links ,33,118,200,16.5,1,Hot Girl Fall with @theestallion https://t.co/LokJrtE9Eu #FallonLIVE,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Fun show tonight with Paul Giamatti, @ChrissyMetz and a performance from @SherylCrow ft. @ChrisStapleton! Plus,… https://t.co/9hmuNhL5ng",13,[],Has pictures / links ,33,118,200,16.5,0,"Fun show tonight with Paul Giamatti, @ChrissyMetz and a performance from @SherylCrow ft. @ChrisStapleton! Plus,… https://t.co/9hmuNhL5ng",Positive,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5562}",0.5562
jimmy fallon,jimmyfallon,"Tonight: @TheSlyStallone, @CedEntertainer and stand-up from @marknorm! Plus, something fun with Brad Pitt! #FallonTonight",13,"[{'indices': [107, 121], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Tonight: @TheSlyStallone, @CedEntertainer and stand-up from @marknorm! Plus, something fun with Brad Pitt! #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5972}",0.5972
jimmy fallon,jimmyfallon,I love this. Let’s make something with this!! https://t.co/zhBiWBw9XQ,13,[],Has pictures / links ,33,118,200,16.5,0,I love this. Let’s make something with this!! https://t.co/zhBiWBw9XQ,Positive,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6988}",0.6988
jimmy fallon,jimmyfallon,RT @FallonTonight: Burger cheers with Jimmy &amp; @GiGiHadid for #CheeseburgerDay! https://t.co/fY9SDdqYOr https://t.co/goLBpIMozr,13,"[{'indices': [65, 81], 'text': 'CheeseburgerDay'}]",Has pictures / links ,33,118,200,16.5,1,RT @FallonTonight: Burger cheers with Jimmy &amp; @GiGiHadid for #CheeseburgerDay! https://t.co/fY9SDdqYOr https://t.co/goLBpIMozr,Positive,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5255}",0.5255
jimmy fallon,jimmyfallon,"Tonight on the show: @nickkroll, @DennisDMZ, and @ninja! Plus, a performance from @Residente ft. Bad Bunny (@sanbenito)! #FallonTonight",13,"[{'indices': [121, 135], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Tonight on the show: @nickkroll, @DennisDMZ, and @ninja! Plus, a performance from @Residente ft. Bad Bunny (@sanbenito)! #FallonTonight",Negative,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.6229}",-0.6229
jimmy fallon,jimmyfallon,"Tonight: @MsSarahPaulson, Michelle Dockery, and music from @thelumineers! Plus, new #Fallonventions! #FallonTonight",13,"[{'indices': [84, 99], 'text': 'Fallonventions'}, {'indices': [101, 115], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,2,"Tonight: @MsSarahPaulson, Michelle Dockery, and music from @thelumineers! Plus, new #Fallonventions! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,What lingers for me is the pinched nerve in my back and whatever is making me limp on my left side. But this tweet… https://t.co/PdE1Z1xmLK,13,[],Has pictures / links ,33,118,200,16.5,0,What lingers for me is the pinched nerve in my back and whatever is making me limp on my left side. But this tweet… https://t.co/PdE1Z1xmLK,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: Jennifer Garner, @jimjefferies and music from @theestallion! Plus, we all play the food-tasting game Secre… https://t.co/x1jlESTVx8",13,[],Has pictures / links ,33,118,200,16.5,0,"Tonight: Jennifer Garner, @jimjefferies and music from @theestallion! Plus, we all play the food-tasting game Secre… https://t.co/x1jlESTVx8",Positive,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4003}",0.4003
jimmy fallon,jimmyfallon,"Tonight: History of Music Video Dancing with @JLo! Plus, @russwest44 is here and stand-up from @RyanHamilton! #FallonTonight",13,"[{'indices': [110, 124], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Tonight: History of Music Video Dancing with @JLo! Plus, @russwest44 is here and stand-up from @RyanHamilton! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: Ashton Kutcher (@aplusk), Billie Lourd and #USOpen Champ @Bandreescu_! Plus, a performance from… https://t.co/GK4Dp3kOu3",13,"[{'indices': [52, 59], 'text': 'USOpen'}]",Has pictures / links ,33,118,200,16.5,1,"Tonight: Ashton Kutcher (@aplusk), Billie Lourd and #USOpen Champ @Bandreescu_! Plus, a performance from… https://t.co/GK4Dp3kOu3",Positive,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5255}",0.5255
jimmy fallon,jimmyfallon,"Happy #ThankYouNoteFriday! Tonight: @RyanSeacrest, @robinthede and magic from @DerrenBrown! #FallonTonight",13,"[{'indices': [6, 25], 'text': 'ThankYouNoteFriday'}, {'indices': [92, 106], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,2,"Happy #ThankYouNoteFriday! Tonight: @RyanSeacrest, @robinthede and magic from @DerrenBrown! #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.6467}",0.6467
jimmy fallon,jimmyfallon,"Fun show tonight after the #NFLKickoff game with @KendallJenner, @desusnice &amp; @THEKIDMERO and music from… https://t.co/yQb2VQz7wJ",13,"[{'indices': [27, 38], 'text': 'NFLKickoff'}]",Has pictures / links ,33,118,200,16.5,1,"Fun show tonight after the #NFLKickoff game with @KendallJenner, @desusnice &amp; @THEKIDMERO and music from… https://t.co/yQb2VQz7wJ",Positive,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5106}",0.5106
jimmy fallon,jimmyfallon,This is my #JFJAM of the week along with @PostMalone. Listen to title song. Can’t wait to be back with new shows st… https://t.co/4h8dJSJMhF,13,"[{'indices': [11, 17], 'text': 'JFJAM'}]",Has pictures / links ,33,118,200,16.5,1,This is my #JFJAM of the week along with @PostMalone. Listen to title song. Can’t wait to be back with new shows st… https://t.co/4h8dJSJMhF,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,It’s great Posty. Congratulations. #Circles https://t.co/Z4agazLg6S,13,"[{'indices': [35, 43], 'text': 'Circles'}]",Has pictures / links ,33,118,200,16.5,1,It’s great Posty. Congratulations. #Circles https://t.co/Z4agazLg6S,Positive,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.8402}",0.8402
jimmy fallon,jimmyfallon,Travolt-Off w/ John Travolta https://t.co/IGuUlhFwro #FallonTonight,13,"[{'indices': [53, 67], 'text': 'FallonTonight'}]",Has pictures / links ,33,118,200,16.5,1,Travolt-Off w/ John Travolta https://t.co/IGuUlhFwro #FallonTonight,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: John Travolta, @MarlonWayans and #TonightShowSummerReads “Ask Again, Yes” author @Mary_Beth_Keane! Plus, m… https://t.co/moeoH8VGgH",13,"[{'indices': [42, 65], 'text': 'TonightShowSummerReads'}]",Has pictures / links ,33,118,200,16.5,1,"Tonight: John Travolta, @MarlonWayans and #TonightShowSummerReads “Ask Again, Yes” author @Mary_Beth_Keane! Plus, m… https://t.co/moeoH8VGgH",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,@MichaelGRubin Not a nerd - a visionary! A genius! This is cool to see.,13,[],No picture / link,33,82,200,16.5,0,@MichaelGRubin Not a nerd - a visionary! A genius! This is cool to see.,Positive,"{'neg': 0.191, 'neu': 0.481, 'pos': 0.328, 'compound': 0.2491}",0.2491
jimmy fallon,jimmyfallon,RT @PostMalone: Love you @jimmyfallon ♥️ https://t.co/X7U79wMuvq,13,[],Has pictures / links ,33,118,200,16.5,0,RT @PostMalone: Love you @jimmyfallon ♥️ https://t.co/X7U79wMuvq,Positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369
jimmy fallon,jimmyfallon,"Tonight: @TheRock, @IssaRae and @Eddy_Grant performs “Electric Avenue!” #FallonTonight",13,"[{'indices': [72, 86], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Tonight: @TheRock, @IssaRae and @Eddy_Grant performs “Electric Avenue!” #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight on the show: @kevinbacon, @QueerEye’s Fab Five and music from @TheHighwomen! #FallonTonight",13,"[{'indices': [85, 99], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Tonight on the show: @kevinbacon, @QueerEye’s Fab Five and music from @TheHighwomen! #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.5093}",0.5093
jimmy fallon,jimmyfallon,"RT @FallonTonight: Thank you to everyone who voted! You've selected Ask Again, Yes by @Mary_Beth_Keane as the official 2019 #TonightShowSum…",13,[],No picture / link,33,82,200,16.5,0,"RT @FallonTonight: Thank you to everyone who voted! You've selected Ask Again, Yes by @Mary_Beth_Keane as the official 2019 #TonightShowSum…",Positive,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6696}",0.6696
jimmy fallon,jimmyfallon,"Fun show tonight with @ZacharyQuinto, Betty Gilpin, and stand up from @ComicMikeV! Plus, a science demo from Kevin Delaney! #FallonTonight",13,"[{'indices': [124, 138], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Fun show tonight with @ZacharyQuinto, Betty Gilpin, and stand up from @ComicMikeV! Plus, a science demo from Kevin Delaney! #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5972}",0.5972
jimmy fallon,jimmyfallon,Tonight Show Testimony https://t.co/EnAMH0O7TH #FallonTonight,13,"[{'indices': [47, 61], 'text': 'FallonTonight'}]",Has pictures / links ,33,118,200,16.5,1,Tonight Show Testimony https://t.co/EnAMH0O7TH #FallonTonight,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Tonight: @octaviaspencer, Fred Armisen and music from @YbnCordae ft. @AndersonPaak! #FallonTonight",13,"[{'indices': [84, 98], 'text': 'FallonTonight'}]",No picture / link,33,82,200,16.5,1,"Tonight: @octaviaspencer, Fred Armisen and music from @YbnCordae ft. @AndersonPaak! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @FallonTonight: .@DavidSpade gives his take on various topics in Wheel of Opinions https://t.co/VIhxMkw73c #FallonTonight https://t.co/V…,13,"[{'indices': [110, 124], 'text': 'FallonTonight'}]",Has pictures / links ,33,118,200,16.5,1,RT @FallonTonight: .@DavidSpade gives his take on various topics in Wheel of Opinions https://t.co/VIhxMkw73c #FallonTonight https://t.co/V…,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @FallonTonight: We’re so excited that our summer book club #TonightShowSummerReads is returning this year! Jimmy will be reading one of…,13,"[{'indices': [62, 85], 'text': 'TonightShowSummerReads'}]",No picture / link,33,82,200,16.5,1,RT @FallonTonight: We’re so excited that our summer book club #TonightShowSummerReads is returning this year! Jimmy will be reading one of…,Positive,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.528}",0.528
jimmy fallon,jimmyfallon,Mad Lib Theater with @kenanthompson and @JoeManganiello! https://t.co/PKYk4Yv8nc #FallonTonight,13,"[{'indices': [81, 95], 'text': 'FallonTonight'}]",Has pictures / links ,33,118,200,16.5,1,Mad Lib Theater with @kenanthompson and @JoeManganiello! https://t.co/PKYk4Yv8nc #FallonTonight,Negative,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5411}",-0.5411
